Epoch,Weight1,Weight2,Bias
563,-2.524071,-2.579895,0.915722
564,-2.526424,-2.582067,0.917053
565,-2.528774,-2.584236,0.918382
566,-2.531120,-2.586402,0.919709
567,-2.533462,-2.588565,0.921033
568,-2.535801,-2.590725,0.922355
569,-2.538135,-2.592883,0.923675
570,-2.540466,-2.595037,0.924992
571,-2.542794,-2.597189,0.926307
572,-2.545118,-2.599338,0.927619
573,-2.547438,-2.601484,0.928930
574,-2.549754,-2.603627,0.930237
575,-2.552067,-2.605767,0.931543
576,-2.554377,-2.607904,0.932847
577,-2.556682,-2.610039,0.934148
578,-2.558984,-2.612171,0.935446
579,-2.561283,-2.614299,0.936743
580,-2.563578,-2.616425,0.938037
581,-2.565869,-2.618549,0.939329
582,-2.568157,-2.620669,0.940619
583,-2.570441,-2.622787,0.941907
584,-2.572722,-2.624901,0.943192
585,-2.574999,-2.627013,0.944475
586,-2.577273,-2.629123,0.945756
587,-2.579543,-2.631229,0.947035
588,-2.581810,-2.633333,0.948311
589,-2.584073,-2.635434,0.949586
590,-2.586333,-2.637532,0.950858
591,-2.588589,-2.639627,0.952128
592,-2.590842,-2.641720,0.953396
593,-2.593091,-2.643809,0.954661
594,-2.595337,-2.645896,0.955925
595,-2.597579,-2.647981,0.957186
596,-2.599818,-2.650062,0.958445
597,-2.602054,-2.652141,0.959702
598,-2.604286,-2.654217,0.960957
599,-2.606515,-2.656291,0.962210
600,-2.608741,-2.658362,0.963460
601,-2.610963,-2.660430,0.964709
602,-2.613181,-2.662495,0.965955
603,-2.615397,-2.664557,0.967200
604,-2.617609,-2.666617,0.968442
605,-2.619817,-2.668675,0.969682
606,-2.622023,-2.670729,0.970920
607,-2.624225,-2.672781,0.972156
608,-2.626423,-2.674830,0.973390
609,-2.628619,-2.676877,0.974622
610,-2.630811,-2.678921,0.975852
611,-2.633000,-2.680962,0.977080
612,-2.635185,-2.683000,0.978305
613,-2.637367,-2.685036,0.979529
614,-2.639546,-2.687070,0.980751
615,-2.641722,-2.689100,0.981970
616,-2.643895,-2.691128,0.983188
617,-2.646064,-2.693154,0.984404
618,-2.648230,-2.695177,0.985617
619,-2.650393,-2.697197,0.986829
620,-2.652552,-2.699214,0.988039
621,-2.654709,-2.701229,0.989246
622,-2.656862,-2.703242,0.990452
623,-2.659012,-2.705251,0.991656
624,-2.661159,-2.707259,0.992857
625,-2.663302,-2.709263,0.994057
626,-2.665443,-2.711265,0.995255
627,-2.667580,-2.713265,0.996451
628,-2.669714,-2.715262,0.997645
629,-2.671845,-2.717256,0.998837
630,-2.673973,-2.719248,1.000027
631,-2.676098,-2.721237,1.001215
632,-2.678220,-2.723224,1.002401
633,-2.680338,-2.725208,1.003585
634,-2.682454,-2.727189,1.004768
635,-2.684566,-2.729169,1.005948
636,-2.686676,-2.731145,1.007127
637,-2.688782,-2.733119,1.008304
638,-2.690885,-2.735091,1.009478
639,-2.692985,-2.737060,1.010651
640,-2.695082,-2.739026,1.011822
641,-2.697176,-2.740990,1.012992
642,-2.699267,-2.742952,1.014159
643,-2.701355,-2.744911,1.015324
644,-2.703440,-2.746867,1.016488
645,-2.705522,-2.748821,1.017650
646,-2.707601,-2.750773,1.018810
647,-2.709677,-2.752722,1.019968
648,-2.711750,-2.754669,1.021124
649,-2.713820,-2.756613,1.022279
650,-2.715887,-2.758555,1.023431
651,-2.717951,-2.760494,1.024582
652,-2.720012,-2.762431,1.025731
653,-2.722071,-2.764365,1.026878
654,-2.724126,-2.766297,1.028024
655,-2.726178,-2.768227,1.029167
656,-2.728227,-2.770154,1.030309
657,-2.730274,-2.772079,1.031449
658,-2.732317,-2.774001,1.032587
659,-2.734358,-2.775921,1.033724
660,-2.736396,-2.777838,1.034858
661,-2.738431,-2.779754,1.035991
662,-2.740462,-2.781666,1.037122
663,-2.742492,-2.783577,1.038252
664,-2.744518,-2.785484,1.039380
665,-2.746541,-2.787390,1.040506
666,-2.748562,-2.789293,1.041630
667,-2.750579,-2.791194,1.042752
668,-2.752594,-2.793092,1.043873
669,-2.754606,-2.794988,1.044992
670,-2.756615,-2.796882,1.046109
671,-2.758621,-2.798773,1.047225
672,-2.760625,-2.800662,1.048339
673,-2.762626,-2.802549,1.049451
674,-2.764624,-2.804433,1.050561
675,-2.766619,-2.806315,1.051670
676,-2.768611,-2.808195,1.052777
677,-2.770601,-2.810072,1.053883
678,-2.772587,-2.811947,1.054986
679,-2.774571,-2.813820,1.056088
680,-2.776553,-2.815690,1.057189
681,-2.778531,-2.817558,1.058288
682,-2.780507,-2.819424,1.059385
683,-2.782480,-2.821287,1.060480
684,-2.784450,-2.823149,1.061574
685,-2.786418,-2.825007,1.062666
686,-2.788383,-2.826864,1.063756
687,-2.790345,-2.828718,1.064845
688,-2.792305,-2.830570,1.065932
689,-2.794261,-2.832420,1.067018
690,-2.796215,-2.834268,1.068102
691,-2.798167,-2.836113,1.069184
692,-2.800116,-2.837956,1.070265
693,-2.802062,-2.839797,1.071344
694,-2.804005,-2.841635,1.072421
695,-2.805946,-2.843471,1.073497
696,-2.807884,-2.845305,1.074572
697,-2.809819,-2.847137,1.075644
698,-2.811752,-2.848967,1.076715
699,-2.813682,-2.850794,1.077785
700,-2.815610,-2.852619,1.078853
701,-2.817535,-2.854442,1.079919
702,-2.819457,-2.856262,1.080984
703,-2.821377,-2.858081,1.082047
704,-2.823294,-2.859897,1.083109
705,-2.825208,-2.861711,1.084169
706,-2.827120,-2.863523,1.085227
707,-2.829030,-2.865333,1.086284
708,-2.830937,-2.867140,1.087340
709,-2.832841,-2.868945,1.088394
710,-2.834742,-2.870748,1.089446
711,-2.836642,-2.872549,1.090497
712,-2.838538,-2.874348,1.091546
713,-2.840432,-2.876145,1.092594
714,-2.842324,-2.877939,1.093640
